feature,weight,weight_rank_pos,gain,gain_rank_pos,cover,cover_rank_pos,min_rank
legs1_segments2_duration_rank,38.0,161.0,10.14614486694336,70.0,851.8396606445312,135.0,70.0
legs0_segments0_operatingCarrier_code,220.0,108.0,8.162586212158203,156.0,1536.2020263671875,71.0,71.0
miniRules1_statusInfos,118.0,129.0,8.278748512268066,148.0,1527.2166748046875,72.0,72.0
leg0_view_norm,329.0,96.0,9.962218284606934,73.0,1309.7508544921875,83.0,73.0
legs0_segments0_key_view_count_rank,542.0,74.0,8.323641777038574,143.0,889.578369140625,126.0,74.0
legs1_segments1_key_view_count,8.0,186.0,9.909799575805664,74.0,341.7993469238281,198.0,74.0
legs0_arrivalAt_business_time,527.0,75.0,7.956161022186279,166.0,554.9893798828125,177.0,75.0
has_frequentFlyer,93.0,139.0,9.887762069702148,75.0,563.7373046875,176.0,75.0
legs0_segments0_departureFrom_airport_iata,524.0,76.0,8.35509967803955,138.0,813.4539794921875,139.0,76.0
carrier0_pop,158.0,121.0,9.342368125915527,89.0,1484.163330078125,76.0,76.0
legs0_segments1_key_view_count_rank,101.0,134.0,9.814014434814453,77.0,806.4473876953125,140.0,77.0
legs0_matched_duration_sum,519.0,77.0,8.1828031539917,154.0,541.716064453125,179.0,77.0
leg0_flight_view_count_rank,509.0,78.0,8.157483100891113,157.0,730.6922607421875,152.0,78.0
legs1_segments0_departureFrom_airport_iata,498.0,79.0,8.918169021606445,104.0,886.7398071289062,127.0,79.0
legs1_segments0_cabinClass,48.0,156.0,8.467549324035645,127.0,1424.4268798828125,79.0,79.0
legs0_main_carrier,178.0,117.0,8.320828437805176,144.0,1418.1026611328125,80.0,80.0
legs1_segments0_key_view_count_rank,464.0,82.0,9.012249946594238,102.0,1022.2476196289062,109.0,82.0
legs0_segments1_duration,102.0,133.0,9.607404708862305,82.0,385.52386474609375,195.0,82.0
legs0_segments0_arrivalTo_airport_city_iata,451.0,83.0,8.409994125366211,133.0,1068.967041015625,103.0,83.0
legs1_matched_duration_sum,444.0,85.0,8.098184585571289,161.0,693.6439208984375,160.0,85.0
legs1_max_duration_cabin,33.0,165.0,7.5466766357421875,183.0,1261.644775390625,87.0,87.0
all_matched_duration_sum,439.0,87.0,8.55128002166748,122.0,724.5278930664062,154.0,87.0
n_ff_programs,424.0,88.0,6.715793609619141,196.0,546.684814453125,178.0,88.0
miniRules0_statusInfos,74.0,145.0,7.6353840827941895,178.0,1251.188720703125,88.0,88.0
legs0_segments0_marketingCarrier_code,103.0,132.0,9.079533576965332,98.0,1251.0330810546875,89.0,89.0
legs1_segments0_arrivalTo_airport_iata,408.0,89.0,8.351760864257812,141.0,969.1661376953125,118.0,89.0
sex,399.0,90.0,7.600868225097656,180.0,482.9058532714844,184.0,90.0
legs1_mean_cabin,11.0,180.0,7.952888488769531,167.0,1236.9134521484375,90.0,90.0
leg1_flight_view_count_rank,399.0,91.0,8.612135887145996,118.0,1013.3269653320312,111.0,91.0
legs1_segments0_marketingCarrier_code_in_ff,25.0,169.0,9.203364372253418,93.0,1058.2701416015625,104.0,93.0
legs1_segments2_baggageAllowance_quantity,8.0,184.0,6.0676960945129395,200.0,1191.06298828125,94.0,94.0
legs1_segments0_arrivalTo_airport_city_iata,340.0,95.0,8.482991218566895,125.0,1117.26171875,98.0,95.0
legs1_arrivalAt_business_time,325.0,98.0,8.324438095092773,142.0,939.6422119140625,120.0,98.0
